Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2020,235137,2909 North Sheridan Condominium Homes,Not Submitted,2909 N Sheridan Rd,60657,0.0,false,LAKE VIEW,,241217,,,,,,,,,,,,,,,,41.93470953,-87.63865509,POINT (-87.63865509 41.93470953)
2020,172708,St. Mary of Providence,Submitted Data,4200 N Austin Ave,60634,,true,PORTAGE PARK,Mixed Use Property,193381,1939,11,,,3153605.2,10938094.8,,,,72.9,105.1,79.6,112.2,1073.2,5.5,41.95785227,-87.77734371,POINT (-87.77734371 41.95785227)
2020,250140,Page Building,Submitted Data,177 N State St,60601,2.0,false,LOOP,Office,53053,1872,1,,12,6663632.4,49931.2,,,,126.5,352.7,126.7,352.8,1042.6,19.7,41.8855022,-87.62759447,POINT (-87.62759447 41.8855022)
2020,101795,541 N Fairbanks,Submitted Data,541 N Fairbanks,60611,4.0,false,NEAR NORTH SIDE,Office,717914,1969,1,,69,29925591.5,28159100.5,,,,81.5,159,83.9,161.5,6166.1,8.6,41.89221623,-87.61971658,POINT (-87.61971658 41.89221623)
2020,254514,,Submitted Data,2012 W St Paul Ave,60647,4.0,false,WEST TOWN,Multifamily Housing,78210,1940,1,,84,1404712.5,2499438.6,,,,62.8,105.4,66.8,110.6,352,5.7,41.9174,-87.68401,POINT (-87.68401 41.9174)
2020,174200,,Submitted Data,1313  W RANDOLPH ST,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,123732,2012,2,,77,2140284.2,2532486.2,,,,51.9,96.2,53.4,97.7,468.5,5.2,41.87399385,-87.651678,POINT (-87.651678 41.87399385)
2020,160277,208 S La Salle Whole Building,Submitted Data,208 S LaSalle St,60604,4.0,false,LOOP,Hotel,907563,1911,1,,69,26489804.9,38538803.5,,21701098.9,,95.6,148.1,97.6,150.3,7324.9,8.1,41.87908631,-87.63302012,POINT (-87.63302012 41.87908631)
2020,250167,162 North State Street,Submitted Data,162 N State St,60601,4.0,false,LOOP,Residence Hall/Dormitory,318360,1999,1,,64,6602028.8,20602997.3,,4711488,,100.3,139.5,104.2,143.7,2373,7.5,41.88496713,-87.62836653,POINT (-87.62836653 41.88496713)
2020,256734,John C Burroughs Elementary School,Submitted Data,3542 S Washtenaw Avenue,60632,1.0,false,,K-12 School,53251,2014,1,,29,1271536.4,3834710.2,,,,95.9,142.5,102.5,150.8,402.1,7.6,41.819115,-87.69604,POINT (-87.69604 41.819115)
2020,242172,Two East Oak Condominium Association,Submitted Data,2 E Oak St,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,253772,1971,1,,36,6857768.8,18743659.8,,,,100.9,153.2,106.5,159.3,2065.9,8.1,41.900744,-87.6282,POINT (-87.6282 41.900744)
2020,243057,El Lago Condominium Association,Submitted Data,6157 N Sheridan Rd,60660,1.0,false,EDGEWATER,Multifamily Housing,322050,1959,1,,28,5819274.8,25374641.2,,,,105.7,145.5,116.5,156.3,2256,7.6,41.99407784,-87.65485857,POINT (-87.65485857 41.99407784)
2020,101867,125 South Wacker,Submitted Data,125 S Wacker Dr,60606,4.0,false,LOOP,Office,641962,1974,1,,74,29440386.1,,,,,45.9,128.4,50.2,140.7,4594.7,7.2,41.8797333,-87.63641137,POINT (-87.63641137 41.8797333)
2020,251775,Catholic Charities Ozanam Village,Submitted Data,251 N Albany Avenue,60612,3.0,false,EAST GARFIELD PARK,Multifamily Housing,57930,2002,1,,69,1056805.6,2766596,,,,75.5,115.8,75.1,114.7,311.9,6.2,41.88567519,-87.70343823,POINT (-87.70343823 41.88567519)
2020,234838,1400 South Michigan,Submitted Data,1400 S Michigan Ave,60605,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,469949,2008,1,,62,9480013.3,15259903,,,,71.9,123.7,74.8,126.5,2290.1,6.7,41.86378484,-87.62455468,POINT (-87.62455468 41.86378484)
2020,135740,Linea Apartments,Submitted Data,211 221 W LAKE ST,60606,3.0,false,LOOP,Multifamily Housing,365627,2017,1,,61,9857561.7,7733267.1,,,,61.5,124.9,63.8,128.4,1949.2,6.8,41.88232323,-87.63709616,POINT (-87.63709616 41.88232323)
2020,172765,,Submitted Data,820  S PARK TER,60605,2.5,false,LOOP,Multifamily Housing,157844,1979,1,,53,2857841.7,11837629.5,,,,93.1,129.4,98.3,134.9,1074.8,6.8,41.86863212,-87.62730687,POINT (-87.62730687 41.86863212)
2020,256560,,Submitted Data,1980 N Milwaukee Ave,60647,3.5,false,Logan Square,Multifamily Housing,110000,2018,1,,80,2899418.7,3492195.7,,,,58.1,107.1,59.8,108.9,638,5.8,41.92085,-87.701615,POINT (-87.701615 41.92085)
2020,256430,Cunningham Hall,Exempt,3100 S Michigan Avenue,60616,,true,DOUGLAS,,70269,,,,,,,,,,,,,,,,41.842325,-87.62715344,POINT (-87.62715344 41.842325)
2020,242605,850 Dewitt Place Condominiums,Submitted Data,850 N Dewitt Pl,60611,3.0,false,NEAR NORTH SIDE,Multifamily Housing,280100,1957,1,,70,3810740.1,17304593.9,,,,80.3,109.7,84.6,113.3,1513.9,5.8,41.89825692,-87.62073242,POINT (-87.62073242 41.89825692)
2020,256838,,Submitted Data,5841 S. Maryland Ave MC0985,,1.0,false,,Hospital (General Medical & Surgical),5441713,1926,25,,7,625686586.2,6752333.9,730835465,,,250.5,484.8,,,146535.5,26.9,41.88425,-87.63245,POINT (-87.63245 41.88425)
2020,103621,SpringHill Suites - Residence Inn,Submitted Data,400 410 N Dearborn St,60654,3.5,false,NEAR NORTH SIDE,Hotel,369707,2000,1,,57,10877637,18506601.2,,,,79.5,134.9,81.7,137.3,2680.6,7.3,41.88948997,-87.62960735,POINT (-87.62960735 41.88948997)
2020,133159,Lurie Children's Lincoln Park Outpatient Center - Deming,Submitted Data,467 W Deming Pl,60614,2.0,false,LINCOLN PARK,Mixed Use Property,80877,1972,1,,,8395988.4,7187860.6,,,,247.7,493.5,253.1,500.4,1692.1,26.9,41.92884376,-87.64165184,POINT (-87.64165184 41.92884376)
2020,108602,,Submitted Data,2701 2741 N LEAVITT ST,60647,2.0,false,LINCOLN PARK,Multifamily Housing,70732,1990,1,,43,1411012.4,5750363.8,,,,101.2,141.2,105.3,144.5,525.6,7.4,41.92075046,-87.70152825,POINT (-87.70152825 41.92075046)
2020,175981,860 Evergreen LLC,Submitted Data,860 W Evergreen Ave,60642,4.0,false,NEAR NORTH SIDE,Office,105000,1918,1,,,315148.1,2163312.8,,,,23.6,30,,,164.1,1.6,41.90611149,-87.65013185,POINT (-87.65013185 41.90611149)
2020,253989,,Submitted Data,820 N Orleans St,60610,2.5,false,Near North Side,Office,154716,1915,1,,34,15299162.6,,,,,98.9,276.9,100.3,280.9,2387.7,15.4,41.9038385,-87.63668,POINT (-87.63668 41.9038385)
2020,233890,,Submitted Data,1464 S Michigan Ave,60605,3.5,false,NEAR SOUTH SIDE,Multifamily Housing,348944,2007,1,,55,6834669,15892935.7,,,,86.2,135.8,89,137.8,1910.8,7.2,41.86220856,-87.62451705,POINT (-87.62451705 41.86220856)
2020,111978,,Submitted Data,2920 2926 N COMMONWEALTH AVE,60657,1.5,false,LAKE VIEW,Multifamily Housing,78400,1929,1,,37,1213488.1,6197655.8,,,,94.5,126.3,99.7,131,518.6,6.6,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,252266,Cottage View Terrace Apartments,Submitted Data,4829 S Cottage Grove,60615,1.0,false,KENWOOD,Multifamily Housing,99368,2001,1,,15,2810740.8,6727373.5,,,,106.9,167.3,111.7,172.6,796,8.9,41.807228,-87.60648706,POINT (-87.60648706 41.807228)
2020,166787,St. Peter's Church,Submitted Data,110 W Madison St,60602,2.0,false,LOOP,Residence Hall/Dormitory,68779,1900,1,,19,2230401.9,6146338.4,,,,121.8,184.6,128.6,192.4,674.6,9.8,41.88232711,-87.63149179,POINT (-87.63149179 41.88232711)
2020,251686,James N Thorp -CPS,Submitted Data,8914 S Buffalo Ave,60617,4.0,false,SOUTH CHICAGO,K-12 School,135638,1893,1,,78,2460581,3711320,,,,45.5,79.5,49.1,84.2,581.1,4.3,41.73300328,-87.54483215,POINT (-87.54483215 41.73300328)
2020,105852,,Submitted Data,7100  S SOUTH SHORE DR,60649,3.0,false,SOUTH SHORE,Multifamily Housing,119666,1923,1,,62,5038164.9,2355799.9,,,,65.2,146.1,67.5,151.4,911.4,8,41.76259226,-87.57231648,POINT (-87.57231648 41.76259226)
2020,172221,Midway Square,Submitted Data,5109 5151 S PULASKI RD,60632,3.0,false,WEST ELSDON,Strip Mall,98574,1988,2,,,3152643.2,3421135.5,,,,118.3,223.5,119.7,227.4,673.7,12.1,41.7991492,-87.72266908,POINT (-87.72266908 41.7991492)
2020,134363,Devon Executive,Submitted Data,4001 W Devon Ave,60646,4.0,false,FOREST GLEN,Office,51000,1975,1,,99,1000548.4,,,,,19.6,54.9,,,156.2,3.1,41.99694711,-87.72925848,POINT (-87.72925848 41.99694711)
2020,162360,Jordan Comm -CPS,Submitted Data,7414 N Wolcott Ave,60626,3.0,false,ROGERS PARK,K-12 School,66950,1993,1,,49,1431776.7,3677859.8,,,,76.3,117.6,83,123.6,418.8,6.3,42.01711706,-87.67802784,POINT (-87.67802784 42.01711706)
2020,124911,Point at Clark,Submitted Data,3131 N Clark St,60657,4.0,false,LAKE VIEW,Strip Mall,162490,1995,1,,,7217519.9,,,,,75.6,211.7,75.6,211.7,1126.4,11.8,41.93916606,-87.6496288,POINT (-87.6496288 41.93916606)
2020,260123,,Not Submitted,5355 5371 N DELPHIA AVE,60656,0.0,false,OHARE,,110000,,,,,,,,,,,,,,,,41.97087009,-87.79892589,POINT (-87.79892589 41.97087009)
2020,100332,Lindblom College Prep -CPS,Submitted Data,6130 S Wolcott Ave,60636,4.0,false,WEST ENGLEWOOD,K-12 School,305788,1919,1,,76,5149071.3,13952140.4,,,,62.5,95.1,67.8,100.7,1544.7,5.1,41.78206597,-87.67220934,POINT (-87.67220934 41.78206597)
2020,173766,3314 Lake Shore Condominium Association,Submitted Data,3314  N LAKE SHORE DR,60657,1.0,false,LAKE VIEW,Multifamily Housing,62252,1920,1,,13,3063159.7,878613.5,,,,66,159,66,159,524.7,8.8,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,165439,Spertus Institute for Jewish Learning and Leadersh,Submitted Data,610 S Michigan Ave,60605,4.0,false,LOOP,College/University,142776,2007,1,,,6159536.5,,,,,43.1,120.8,43.1,120.8,961.3,6.7,41.87405317,-87.62482805,POINT (-87.62482805 41.87405317)
2020,101887,USG Building,Submitted Data,550 W Adams,60661,4.0,false,NEAR WEST SIDE,Office,525575,2006,1,,82,19528896.4,606774,,,,38.8,106.5,38.8,106.5,3080.1,5.9,41.87954979,-87.64173979,POINT (-87.64173979 41.87954979)
2020,111987,,Submitted Data,442 444 W WELLINGTON AVE,60657,4.0,false,LAKE VIEW,Multifamily Housing,131625,1928,1,,99,1511369.4,5803948.2,,,,55.6,78.4,58.5,81.4,544.2,4.1,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,256569,McCRORY SENIOR APARTMENTS,Submitted Data,1659 W Washington Blvd,60612,4.0,false,Near West Side,Multifamily Housing,62940,2018,1,,69,1741566.7,1220891.4,,,,47.1,97.8,47.8,99.9,336.7,5.3,41.880495,-87.686405,POINT (-87.686405 41.880495)
2020,102136,,Not Submitted,5301 5311 W WASHINGTON BLVD,60644,0.0,false,AUSTIN,,51631,,,,,,,,,,,,,,,,41.88039405,-87.75826967,POINT (-87.75826967 41.88039405)
2020,175819,,Not Submitted,5638 5646 N CLARK ST,60660,0.0,false,EDGEWATER,,114842,,,,,,,,,,,,,,,,41.99090057,-87.66660744,POINT (-87.66660744 41.99090057)
2020,251315,"Jewel Osco, 02502-Clybourn & Wrightwood",Submitted Data,2550 N Clybourn St,60614,2.0,false,LINCOLN PARK,Supermarket/Grocery Store,85209,2013,1,,46,12439718.9,6609999.9,,,,223.6,490.2,228.4,494,2292.5,26.9,41.92777731,-87.67299035,POINT (-87.67299035 41.92777731)
2020,124056,,Not Submitted,211 223 S STATE ST,60604,0.0,false,LOOP,,152025,,,,,,,,,,,,,,,,41.8789412,-87.62766418,POINT (-87.62766418 41.8789412)
2020,160425,Chestnut Place Apartments,Submitted Data,850 N State St,60610,,true,NEAR NORTH SIDE,Multifamily Housing,337712,1982,1,,,9622556.9,2809700,,,,48.2,116,51,123.3,1651,6.4,41.89836069,-87.62862299,POINT (-87.62862299 41.89836069)
2020,120614,Gateway to West Loop,Submitted Data,16 - 40 S Halsted St,60661,3.5,false,NEAR WEST SIDE,Supermarket/Grocery Store,193862,2012,1,,55,13665091,6905452,,,,214.6,474.8,219.1,479.5,2499.5,26.1,41.88105,-87.647382,POINT (-87.647382 41.88105)
2020,251505,Hawthorne Elementary Academy -CPS,Submitted Data,3319 N Clifton Ave,60657,3.5,false,LAKE VIEW,K-12 School,71199,1930,1,,51,1233894,4403400.1,,,,79.2,113.5,83.7,118.3,426.5,6,41.94231102,-87.65755857,POINT (-87.65755857 41.94231102)
2020,101871,123 N Wacker,Submitted Data,123 N Wacker,60606,4.0,false,LOOP,Office,596303,1986,1,,77,23758288,,,,,40.4,113.2,43.8,122.7,3707.9,6.3,41.88411984,-87.63649725,POINT (-87.63649725 41.88411984)
2020,227696,Opera Lofts,Not Submitted,2545 S DEARBORN ST,60616,0.0,false,NEAR SOUTH SIDE,,246335,,,,,,,,,,,,,,,,41.84616943,-87.62781662,POINT (-87.62781662 41.84616943)
2020,251217,Harbor House Condominium Association,Submitted Data,3200 N Lake Shore Dr,60657,2.5,false,LAKE VIEW,Multifamily Housing,486911,1966,1,,58,8489509.5,29829958,,,,89.7,128.9,93.6,133.1,2909.4,6.8,41.940639,-87.639578,POINT (-87.639578 41.940639)
2020,251891,Westinghouse HS -CPS,Submitted Data,3301 W Franklin Blvd,60624,2.0,false,HUMBOLDT PARK,K-12 School,225314,2009,1,,23,10730237,7757200.4,,,,82.1,169.5,84.3,172.3,2086.7,9.3,41.889761,-87.709911,POINT (-87.709911 41.889761)
2020,156731,Seventy East,Submitted Data,70 E Lake St,60601,4.0,false,LOOP,Office,154373,1927,1,,93,4203787.3,,,,,27.2,76.2,29,81.1,656.1,4.2,41.8857976,-87.62554085,POINT (-87.62554085 41.8857976)
2020,255957,Old Town Park,Submitted Data,1140 N Wells St,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,444126,2018,1,,19,14564097.9,13689918.2,,,,90.6,176.8,92.4,178.6,3000.1,9.6,41.9056301,-87.6322449,POINT (-87.6322449 41.9056301)
2020,175895,,Submitted Data,6364  N SHERIDAN RD,60660,4.0,false,EDGEWATER,Office,110000,1959,1,,86,3853505.8,49000,,,,35.5,98.6,36.5,101.4,604,5.5,41.99090057,-87.66660744,POINT (-87.66660744 41.99090057)
2020,113621,,Submitted Data,1414  N WELLS ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,97000,1994,1,,95,1530217.2,2887984.8,,,,55.2,91.5,57.4,93.6,392.2,4.9,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528)
2020,175898,,Submitted Data,3622 S STATE ST,60609,0.0,false,DOUGLAS,,117050,,,,,,,,,,,,,,,,41.81195152,-87.65512794,POINT (-87.65512794 41.81195152)
2020,103965,,Submitted Data,447 457 W WELLINGTON AVE,60657,2.5,false,LAKE VIEW,Multifamily Housing,55574,1967,1,,52,825338.8,3537853.2,,,,84.6,116.8,88.4,119.5,316.7,6.1,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,101674,Presidents Plaza 2,Submitted Data,8700 W Bryn Mawr Ave,60631,4.0,false,OHARE,Office,953318,1983,1,,82,21218670.6,221460.1,,,,48.6,135.1,51.3,142.8,3323.3,7.5,41.98171896,-87.84446238,POINT (-87.84446238 41.98171896)
2020,156139,,Exempt,300 308 N MICHIGAN AVE,60601,,true,LOOP,,90000,,,,,,,,,,,,,,,,41.88705869,-87.62457697,POINT (-87.62457697 41.88705869)
2020,251729,Hope College Prepa HS -CPS,Submitted Data,5515 South Lowe Ave,60621,1.0,false,ENGLEWOOD,K-12 School,159500,1970,1,,7,7757678.3,12767779.6,,,,128.7,220.2,133.7,225.5,1888.9,11.8,41.79341718,-87.64099251,POINT (-87.64099251 41.79341718)
2020,175484,,Not Submitted,935 W CHESTNUT ST,60642,0.0,false,WEST TOWN,,72000,,,,,,,,,,,,,,,,41.89842276,-87.6515682,POINT (-87.6515682 41.89842276)
2020,111959,Dickens Place Condominium Association,Submitted Data,2100  N RACINE AVE,60614,4.0,false,LINCOLN PARK,Multifamily Housing,87600,1900,1,,97,884131.1,1988593.1,,,,39.4,62.5,41.8,64.7,243.6,3.3,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051)
2020,252253,Northwest Tower Apartments,Submitted Data,1170 W Erie St,60642,3.5,false,WEST TOWN,Multifamily Housing,174560,1972,1,,54,2082381.2,13118435.8,,,,108.8,140.4,113.4,145.2,1021.8,7.3,41.89331019,-87.65678282,POINT (-87.65678282 41.89331019)
2020,175818,Hotel Lincoln,Exempt,1816  N CLARK ST,60614,,true,LINCOLN PARK,,150000,,,,,,,,,,,,,,,,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051)
2020,256081,Madden Wells,Submitted Data,650 E 38TH PLACE,60653,4.0,false,,Multifamily Housing,199848,2005,24,,97,3679332.5,3817348.8,,,,37.5,71.6,38.7,72.3,777,3.9,41.818225,-87.6108146,POINT (-87.6108146 41.818225)
2020,254356,"British International School of Chicago, South Loop",Not Submitted,161 W 9TH ST,60605,0.0,false,Loop,,75714,,,,,,,,,,,,,,,,41.86821025,-87.62733306,POINT (-87.62733306 41.86821025)
2020,251383,"Mcnair Academy Center, Ronald E -CPS",Submitted Data,4820 W Walton St,60651,2.0,false,AUSTIN,K-12 School,98596,2003,1,,29,3923152,2941059.9,,,,69.6,142.7,72.7,146.3,768.5,7.8,41.89802143,-87.7469857,POINT (-87.7469857 41.89802143)
2020,101876,55 E Jackson Blvd,Submitted Data,55 E Jackson Blvd,60604,1.0,false,LOOP,Office,434169,1961,1,,25,20670807.3,57731584.2,,,,180.6,272.9,190.5,283.3,6292.5,14.5,41.8780063,-87.62558458,POINT (-87.62558458 41.8780063)
2020,103815,328 S Jefferson,Submitted Data,328 S Jefferson,60661,2.0,false,NEAR WEST SIDE,Other,280000,1990,1,,,8604972.9,14858855.2,,,,83.8,141.8,90.2,152.8,2132.2,7.6,41.87715297,-87.64290989,POINT (-87.64290989 41.87715297)
2020,101569,Robert Morris Center,Exempt,401 S State St,60605,,true,LOOP,,517424,,,,,,,,,,,,,,,,41.87632131,-87.62720278,POINT (-87.62720278 41.87632131)
2020,237422,Kingsbury on the Park,Submitted Data,653 N Kingsbury St,60654,3.0,false,NEAR NORTH SIDE,Multifamily Housing,347000,2003,1,,43,7451453.5,13924256.1,,,,76.9,127.6,80.5,131.5,1902.5,6.8,41.89367088,-87.64108373,POINT (-87.64108373 41.89367088)
2020,260077,,Submitted Data,901 905 W ARGYLE ST,60640,2.5,false,UPTOWN,Multifamily Housing,64292,1927,1,,57,902712.8,5157332,,,,94.3,123.5,99.2,128.3,414.8,6.5,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008)
2020,251637,Field Elementary -CPS,Submitted Data,7019 N Ashland Ave,60626,4.0,false,ROGERS PARK,K-12 School,106518,1898,1,,80,1245766.4,4901910.5,,,,57.7,81.1,64.6,89.2,454.8,4.3,42.00975372,-87.66943719,POINT (-87.66943719 42.00975372)
2020,100507,,Not Submitted,4950 4952 S PRAIRIE AVE,60615,0.0,false,GRAND BOULEVARD,,60840,,,,,,,,,,,,,,,,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043)
2020,251233,Menards,Submitted Data,2601 N Clybourn St,60614,3.5,false,LINCOLN PARK,Retail Store,100147,1996,1,,76,6181871.2,890370,,,,49.1,126.5,50.2,127.3,1012.1,7,41.93117753,-87.67426011,POINT (-87.67426011 41.93117753)
2020,254011,Sheridan Grande Condominium Association,Not Submitted,4848 N Sheridan Rd,60640,0.0,false,Uptown,,142264,,,,,,,,,,,,,,,,41.9726457,-87.66491,POINT (-87.66491 41.9726457)
2020,100068,Joffco Square,Submitted Data,555 W Roosevelt Rd,60607,4.0,false,NEAR WEST SIDE,Other - Mall,173704,2008,1,,,4817089.3,788275.8,,,,58.9,150.4,62,157.8,793.7,8.3,41.866867,-87.64144957,POINT (-87.64144957 41.866867)
2020,175521,,Not Submitted,5460 5470 S HARPER AVE,60615,0.0,false,HYDE PARK,,68515,,,,,,,,,,,,,,,,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043)
2020,256531,,Not Submitted,180 N Ada Street,60607,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.86387004,-87.64681941,POINT (-87.64681941 41.86387004)
2020,250143,325 N Wells St,Submitted Data,325 N Wells St,60654,4.0,false,NEAR NORTH SIDE,College/University,154112,1914,1,,,3099788.4,5951723.5,,,,58.7,96.9,62.5,101.7,799.9,5.2,41.88833144,-87.63394425,POINT (-87.63394425 41.88833144)
2020,148481,,Submitted Data,7001 7013 N SHERIDAN RD,60626,2.0,false,ROGERS PARK,Multifamily Housing,51959,1920,1,,24,264402.7,5850500.1,,,,117.7,132.5,132,147.4,352,6.8,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185)
2020,159418,"Third Prairie Shores, LLC",Submitted Data,3001 S King Dr,60616,2.5,false,DOUGLAS,Multifamily Housing,289267,1960,1,,40,4881229.8,26338718,,,,107.9,142.9,114.6,149.8,2160.8,7.5,41.83920388,-87.61661637,POINT (-87.61661637 41.83920388)
2020,158336,,Submitted Data,200 N COLUMBUS DR,60601,4.0,false,LOOP,Hotel,710000,1987,1,,100,6476871.4,6477139.4,,,,18.5,35.6,18.5,35.6,1354.9,1.9,41.88613315,-87.62132377,POINT (-87.62132377 41.88613315)
2020,254342,3110 Sheridan Condominiums,Submitted Data,3110 N Sheridan Rd,60657,1.0,false,Lake View,Multifamily Housing,142000,1964,1,,10,7474598.4,158737,,,,63.6,175.8,,,1175,9.8,41.9391704,-87.64565,POINT (-87.64565 41.9391704)
2020,105490,,Submitted Data,5620 5626 N KENMORE AVE,60660,3.5,false,EDGEWATER,Multifamily Housing,53976,1940,1,,79,591176.8,3592744.4,,,,77.5,100.6,81.8,104.4,283.1,5.2,41.99090057,-87.66660744,POINT (-87.66660744 41.99090057)
2020,250017,Humboldt Park,Submitted Data,1440 N Sacramento Dr,60622,0.0,false,NORTH LAWNDALE,Other - Recreation,65529,1928,1,,,,,,,,,,,,,,41.906756,-87.701357,POINT (-87.701357 41.906756)
2020,256424,Stuart Building,Submitted Data,10 W 31st Street,60616,4.0,false,DOUGLAS,College/University,83906,1968,1,,,3106516.9,,4815411.6,61200,,95.1,173.4,100.3,179.5,807.8,9.6,41.842325,-87.62715344,POINT (-87.62715344 41.842325)
2020,160369,Jackson Park Terrace,Submitted Data,6040 S HARPER AVE,60637,4.0,false,WOODLAWN,Multifamily Housing,132000,1975,1,,97,1278432,11845159.5,,,,99.4,121.3,104.1,126.2,828.7,6.3,41.78519808,-87.58857898,POINT (-87.58857898 41.78519808)
2020,250060,Garfield Center,Submitted Data,10 S Kedzie Ave,60612,2.0,false,EAST GARFIELD PARK,Office,62660,1971,1,,46,4229369.8,2407864.6,,,,105.9,229.3,108.9,232.1,788,12.6,41.8807941,-87.70613942,POINT (-87.70613942 41.8807941)
2020,251453,"Melody Elementary, Genevieve",Not Submitted,412 S KEELER AVE,60624,0.0,false,WEST GARFIELD PARK,,69100,,,,,,,,,,,,,,,,41.8747364,-87.73080361,POINT (-87.73080361 41.8747364)
2020,102284,Commonwealth Plaza Condominium Association,Submitted Data,330 W Diversey Pkwy,60657,1.5,false,LAKE VIEW,Multifamily Housing,586721,1957,2,,36,9683897.7,45576504.4,,,,109.9,149.1,116,154.8,3932.1,7.8,41.932938,-87.638753,POINT (-87.638753 41.932938)
2020,254352,Fourth Presbyterian Church,Submitted Data,126 E CHESTNUT ST,60611,0.0,false,Near North Side,,160000,,,,,,,,,,,,,,,,41.89535128,-87.62272623,POINT (-87.62272623 41.89535128)
2020,250146,223 Jackson Brooks Building LLC,Submitted Data,223 W Jackson Blvd,60606,2.5,false,LOOP,Office,167574,1909,1,,39,10947453.1,4110504.7,,,,89.9,208.7,93,217.3,1926.9,11.5,41.8778835,-87.63478924,POINT (-87.63478924 41.8778835)
2020,101798,Headquarters Q12380,Submitted Data,225 W Randolph,60606,4.0,false,LOOP,Office,929932,2000,1,,100,4211830.5,1953200.4,,,,6.6,14.9,6.8,15,761.1,0.8,41.88411639,-87.63478478,POINT (-87.63478478 41.88411639)
2020,112638,Juvenile Temporary Detention Center,Submitted Data,1100 S Hamilton Ave,60612,2.0,false,NEAR WEST SIDE,Mixed Use Property,1812628,1973,3,,,49842129.1,36953499.6,,,,84.8,174.2,87.6,176.5,9741.6,9.5,41.867488,-87.680301,POINT (-87.680301 41.867488)
2020,173723,,Submitted Data,1260  N ASTOR ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,95948,1931,1,,,1717873.8,1151051.9,,,,29.9,62.7,29.7,62.1,329.2,3.4,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528)
2020,113726,,Submitted Data,227 239 E DELAWARE PL,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,197400,1929,1,,93,2110936.2,10603299.6,,,,64.4,86.3,68.1,89.8,892.6,4.5,41.89579275,-87.62247957,POINT (-87.62247957 41.89579275)
2020,251220,The John Marshall Law School,Submitted Data,304 S State St,60604,0.0,false,LOOP,,219500,,,,,,,,,,,,,,,,41.87795409,-87.62805193,POINT (-87.62805193 41.87795409)
